TRADEDATE,Z_IMO_return,Z_IMO_vol_real21,Rel_IMO_RTSOG,Z_USD_RUB_trend21,Z_ADX_IMOEX,Z_IMO_trend21,Z_RTSOG_trend63,Z_IMO_trend63,Z_RGBITR_trend63,Z_RUCBTRNS_trend63,IMO_fwd_log_ret_3d
2023-07-28,0.613912,-1.381096,0.010075,1.434559,1.294291,1.873768,1.248451,1.590929,1.248332,1.567877,11.598109
2023-07-31,2.509046,1.031968,0.005506,1.400496,1.558005,1.943742,1.235033,1.601132,1.216287,1.559955,10.668545
2023-08-01,0.254166,0.871548,0.005594,1.368007,1.840065,2.006271,1.232445,1.620639,1.179793,1.549456,7.962273
2023-08-02,-0.101535,0.983844,0.012249,1.36638,2.013567,2.037769,1.235509,1.647391,1.141926,1.540244,-0.129323
2023-08-03,1.15383,1.187696,0.003819,1.369717,2.098512,2.078415,1.24187,1.679458,1.102526,1.529381,-2.41014
2023-08-04,-2.65815,3.3337,0.005868,1.353428,2.108498,2.038327,1.230475,1.701167,1.059163,1.517888,-6.683886
2023-08-07,-0.798394,2.710533,-0.007009,1.395401,2.018478,1.980238,1.227641,1.722409,1.013461,1.505334,0.762279
2023-08-08,-0.387082,2.222704,0.017901,1.442469,1.616827,1.910177,1.191075,1.740378,0.964563,1.493676,6.929029
2023-08-09,0.09152,1.903358,-0.004044,1.54813,1.378647,1.854344,1.155882,1.753457,0.905538,1.479883,7.499331
2023-08-10,1.374093,1.809104,0.00057,1.632317,1.242765,1.811599,1.141889,1.776384,0.841621,1.464722,3.368394
2023-08-11,-0.25462,1.471109,0.01325,1.751077,1.157394,1.783031,1.120523,1.793071,0.768381,1.45024,-3.577026
2023-08-14,-1.295076,1.598408,-0.021187,1.90849,1.173218,1.732849,1.112649,1.802783,0.67918,1.43038,-11.395202
2023-08-15,-0.908595,1.560143,-0.010231,1.928003,0.945845,1.673569,1.105743,1.809923,0.564859,1.39341,-7.752613
2023-08-16,-2.258352,2.09859,-0.021462,1.90149,0.456082,1.566881,1.105073,1.808412,0.452756,1.360851,-0.431491
2023-08-17,0.12889,1.785031,-0.012505,1.794053,-0.129908,1.490985,1.115784,1.808866,0.342627,1.332944,9.745327
2023-08-18,1.352664,1.681079,0.001355,1.702549,-0.740207,1.475652,1.13664,1.814707,0.23799,1.303753,11.273819
2023-08-21,0.560351,1.53694,0.001691,1.643285,-1.267438,1.481576,1.162557,1.822361,0.130935,1.280313,3.726814
2023-08-22,0.402836,1.400696,0.006133,1.591582,-1.570888,1.499413,1.187467,1.830444,0.009953,1.257233,-0.271879
2023-08-23,-0.811637,1.263795,-0.000341,1.563181,-1.555823,1.486062,1.213986,1.835971,-0.128603,1.236133,-0.729776
2023-08-24,-0.523145,1.182387,0.005114,1.541005,-1.445509,1.478745,1.226014,1.835406,-0.289184,1.21245,5.518451
2023-08-25,0.358637,1.108678,0.006571,1.530227,-1.233865,1.481641,1.232084,1.830288,-0.466569,1.186674,7.769885
2023-08-28,0.957252,1.18229,0.005041,1.512929,-0.898853,1.506983,1.256116,1.834424,-0.656732,1.158072,5.792915
2023-08-29,0.19059,0.502537,0.000655,1.492146,-0.55272,1.50101,1.276366,1.836862,-0.862672,1.12776,3.036308
2023-08-30,-0.143228,0.3893,0.00177,1.480899,-0.216062,1.486755,1.283026,1.838228,-1.073726,1.09335,2.068494
2023-08-31,0.30198,0.311758,-0.002194,1.452521,0.203959,1.479427,1.301839,1.840994,-1.290656,1.056083,5.789824
2023-09-01,-0.022145,-0.193658,0.001434,1.411936,0.784831,1.442983,1.31409,1.846569,-1.512057,1.020351,3.741839
2023-09-04,1.042482,-1.208828,0.004616,1.368318,1.779778,1.485804,1.343482,1.857509,-1.732307,0.979902,1.45339
2023-09-05,-0.480038,-1.263658,0.003656,1.323797,2.280216,1.530787,1.376646,1.864871,-1.949289,0.936822,-10.345594
2023-09-06,-0.945026,-1.070901,0.001395,1.30669,2.082404,1.558331,1.410737,1.866884,-2.179826,0.880285,-12.648531
2023-09-07,-2.409156,0.947233,-0.001264,1.265599,0.731939,1.508404,1.413492,1.85901,-2.42947,0.797279,-12.889283
2023-09-08,-0.82431,0.37916,-0.006966,1.233366,-0.791051,1.396661,1.418804,1.841783,-2.647766,0.704082,-0.331492
2023-09-11,-0.602235,0.415779,-0.027206,1.08808,-1.915259,1.265708,1.437302,1.821683,-2.798072,0.60476,0.576467
2023-09-12,1.288297,0.803241,-0.003155,0.729176,-2.267311,1.21102,1.449661,1.803106,-2.869744,0.499476,1.822679
2023-09-13,-0.586864,0.747153,0.011035,0.588524,-2.193126,1.160236,1.443003,1.782743,-2.879696,0.393957,-1.412796
2023-09-14,-0.456911,-1.093139,0.008956,0.517072,-2.181747,1.186823,1.414855,1.760351,-2.883755,0.273155,-1.39413
2023-09-15,0.294972,-0.985849,-0.008073,0.63301,-2.084837,1.23289,1.41971,1.741985,-2.868978,0.146763,-5.960517
2023-09-18,-0.683016,-1.661812,-0.005235,0.803655,-1.95978,1.199625,1.408467,1.720585,-2.819528,0.011678,-9.04351
2023-09-19,-1.722233,-0.877368,0.004081,0.943576,-1.738479,1.057046,1.361648,1.694644,-2.767116,-0.136771,-12.56269
2023-09-20,-0.407585,-1.022022,-0.000982,1.144838,-1.512454,0.841494,1.329381,1.670704,-2.723585,-0.301448,-3.78073
2023-09-21,-1.499402,-0.236264,0.002185,1.318926,-1.337163,0.546175,1.289207,1.646889,-2.671161,-0.476414,-2.481934
2023-09-22,1.149779,0.310795,-0.000596,1.517107,-1.169492,0.282038,1.257684,1.625765,-2.623171,-0.664869,3.589701
2023-09-25,0.053336,0.134659,-0.003609,1.677196,-1.055162,-0.09979,1.240473,1.605038,-2.57592,-0.86361,2.02071
2023-09-26,0.483292,-0.661006,0.005303,1.748105,-0.933358,-0.661987,1.231431,1.584587,-2.531139,-1.070727,6.790994
2023-09-27,0.803815,-0.534462,0.000915,1.771731,-0.944068,-1.286858,1.26274,1.567174,-2.485819,-1.282716,8.768791
2023-09-28,1.520692,0.442773,-0.002782,1.765225,-1.088381,-1.754839,1.32227,1.556007,-2.45306,-1.485272,6.95946
2023-09-29,0.970208,0.657697,0.007037,1.755483,-1.395427,-2.041205,1.396003,1.546961,-2.424783,-1.702759,3.818584
2023-10-02,0.121309,0.596958,0.004715,1.869803,-1.673949,-2.181038,1.492602,1.538982,-2.404006,-1.910525,0.105305
2023-10-03,0.588867,-0.108438,0.000625,1.958965,-1.930702,-2.212456,1.596987,1.531442,-2.377341,-2.097996,-0.060663
2023-10-04,-0.1201,-0.194195,-0.001685,1.917418,-2.081901,-2.162778,1.681393,1.522023,-2.354134,-2.268199,0.107069
2023-10-05,0.096431,-0.35283,0.007542,1.865542,-2.00052,-2.061839,1.732942,1.510303,-2.330567,-2.407659,4.203004
2023-10-06,0.566963,-2.597757,0.000644,1.851684,-1.888606,-1.830036,1.782593,1.500806,-2.306157,-2.520312,4.783884
2023-10-09,1.085012,-2.122497,-0.011136,1.887825,-1.697954,-1.56332,1.844334,1.491314,-2.28249,-2.58791,5.177569
2023-10-10,0.015355,-2.038124,0.012882,1.927661,-1.557731,-1.309916,1.876908,1.48448,-2.260754,-2.62229,0.067206
2023-10-11,0.664518,-2.348656,0.00078,2.092295,-1.392587,-1.138561,1.903634,1.478497,-2.237769,-2.634071,1.60142
2023-10-12,-0.872453,-2.055349,-0.023175,1.932595,-1.38743,-0.990148,1.96913,1.469198,-2.202581,-2.619539,4.216433
2023-10-13,0.634056,-1.743772,-0.003069,1.818737,-1.381411,-0.808299,2.018485,1.458571,-2.165221,-2.583127,7.525716
2023-10-16,1.511255,-1.095654,-0.002767,1.693284,-1.24645,-0.576274,2.117565,1.455735,-2.125351,-2.532019,5.886944
2023-10-17,0.275117,-1.167756,0.005573,1.588108,-1.084452,-0.266177,2.204247,1.458705,-2.088594,-2.479736,2.093503
2023-10-18,-0.277853,-2.102883,-0.011272,1.523727,-0.898453,0.218626,2.29975,1.462208,-2.057507,-2.432104,2.26301
2023-10-19,-0.153084,-1.981616,0.000961,1.431834,-0.701498,0.842225,2.373106,1.465787,-2.032058,-2.390425,1.481168
2023-10-20,0.109907,-2.666564,-0.019156,1.294033,-0.404164,1.645505,2.450191,1.467363,-2.00856,-2.352765,1.007132
2023-10-23,-1.027565,-2.25538,-0.004516,1.086922,0.123314,2.190021,2.508988,1.470029,-1.98625,-2.315059,-0.407067
2023-10-24,-0.611222,-1.971273,-0.009791,0.787146,0.564486,2.456023,2.56517,1.471739,-1.965395,-2.283905,-4.088896
2023-10-25,-0.652834,-1.702508,0.000344,0.444678,1.116494,2.474053,2.608582,1.47203,-1.944314,-2.252191,-4.194724
2023-10-26,-2.581556,-0.97737,0.00131,0.089915,0.954176,2.318316,2.596797,1.459126,-1.923902,-2.222142,-3.923637
2023-10-27,-0.309271,-1.160875,0.006424,-0.388142,0.009798,2.126579,2.568807,1.444618,-1.912033,-2.201578,-2.378272
2023-10-30,-0.09847,-1.167967,-0.015731,-0.99305,-1.011096,1.94813,2.56809,1.42959,-1.903148,-2.182733,-1.830806
2023-10-31,-1.650675,-0.860017,0.007278,-1.791074,-0.884142,1.779921,2.528752,1.405646,-1.89062,-2.156291,-3.097641
2023-11-01,0.143742,-0.801564,-0.004064,-2.318143,-0.819937,1.641083,2.522004,1.39146,-1.874719,-2.128298,0.796722
2023-11-02,-0.698981,-0.734946,0.00797,-2.544539,-1.212821,1.5317,2.492331,1.377946,-1.847092,-2.097217,2.958898
2023-11-03,0.435927,-0.661824,-0.006464,-2.581984,-1.216776,1.460245,2.491561,1.366804,-1.810787,-2.0592,5.082175
2023-11-06,1.207161,-0.452333,-0.004751,-2.566818,-1.703772,1.417306,2.492277,1.358471,-1.762534,-2.007703,3.801266
2023-11-07,0.439788,-0.594754,0.001738,-2.492581,-2.010423,1.365308,2.475168,1.344788,-1.722193,-1.961948,0.495236
2023-11-08,-0.237661,-0.514389,-0.00409,-2.361765,-1.925452,1.319412,2.469781,1.330631,-1.682763,-1.920103,-0.439759
2023-11-09,-0.44133,-0.501765,0.001536,-2.255089,-1.914198,1.26155,2.445384,1.320427,-1.630891,-1.874563,0.291565
2023-11-10,-0.065803,-0.648285,-0.004552,-2.074433,-1.871127,1.242627,2.420608,1.314089,-1.568265,-1.815181,-2.844477
2023-11-13,0.214142,-0.680529,-0.004977,-1.94563,-1.767597,1.224716,2.401087,1.321025,-1.518377,-1.762865,-2.782453
2023-11-14,-2.205358,-0.887323,-0.009195,-1.866364,-1.410945,1.124462,2.36561,1.321342,-1.48297,-1.721644,-6.130024
2023-11-15,0.274312,-1.122995,-0.013636,-1.841665,-1.023913,1.022851,2.331124,1.31398,-1.449379,-1.68239,-0.62837
2023-11-16,-1.429051,-0.552201,-0.000863,-1.827603,-0.641484,0.879704,2.285357,1.297692,-1.416034,-1.651302,-0.804468
2023-11-17,1.173657,-0.068779,0.009412,-1.803079,0.158453,0.745841,2.237701,1.280857,-1.381934,-1.620903,3.058908
2023-11-20,0.241068,-0.47706,-0.016251,-1.768615,0.757786,0.557603,2.210017,1.26836,-1.345335,-1.593978,2.517752
2023-11-21,0.797023,-0.288978,-0.009139,-1.730175,1.266362,0.369609,2.19816,1.260664,-1.305597,-1.569344,1.419742
2023-11-22,0.813626,-0.099452,0.008493,-1.668807,1.213651,0.16816,2.181299,1.252598,-1.263454,-1.544879,-0.074578
2023-11-23,-0.44047,-0.10329,-0.001264,-1.613125,1.206098,-0.114741,2.156953,1.23493,-1.220363,-1.520307,-4.111113
2023-11-24,-0.205127,-2.600793,0.001855,-1.567034,1.361886,-0.279699,2.128707,1.214536,-1.177868,-1.494328,-2.56491
2023-11-27,-1.61161,-1.261508,-0.000571,-1.529559,1.67174,-0.592705,2.097064,1.188629,-1.137437,-1.467501,-4.614694
2023-11-28,0.434005,-1.129466,0.001561,-1.501305,1.926409,-0.912465,2.062819,1.160713,-1.09768,-1.442472,-2.649129
2023-11-29,-1.404835,-1.234981,-0.008495,-1.46219,1.94565,-1.206756,2.031775,1.126719,-1.057146,-1.422118,-5.686943
2023-11-30,-0.38075,-1.14347,0.004094,-1.449925,2.052663,-1.525087,1.994015,1.081437,-1.01797,-1.400776,-6.267218
2023-12-01,-1.324262,-0.400029,0.010165,-1.421093,2.111328,-1.80629,1.950591,1.030613,-0.978781,-1.380226,-3.861235
2023-12-04,-1.445303,0.319516,0.011835,-1.375914,2.190666,-2.103965,1.901863,0.976493,-0.942664,-1.357177,-6.728196
2023-12-05,1.291817,-0.592131,0.01349,-1.297501,2.091488,-2.245728,1.864345,0.944806,-0.896245,-1.325435,-4.393485
2023-12-06,-2.387936,2.343118,0.00253,-1.201386,2.008868,-2.446111,1.819781,0.906743,-0.845323,-1.294111,-5.297525
2023-12-07,0.120703,2.085695,-0.00698,-1.10901,1.962712,-2.498788,1.770487,0.872348,-0.795036,-1.264637,-5.823151
2023-12-08,0.780832,2.123096,-0.003034,-1.043644,1.794797,-2.448031,1.71872,0.827112,-0.749676,-1.236631,-5.879622
2023-12-11,-2.195462,3.202916,-0.012038,-1.013355,1.723054,-2.48076,1.676672,0.770464,-0.71548,-1.217624,-5.210442
2023-12-12,0.216537,2.390503,-0.006964,-1.023403,1.693831,-2.477945,1.646621,0.713123,-0.680429,-1.200612,-1.91439
2023-12-13,1.067365,1.962044,-0.00348,-1.025504,1.659095,-2.364491,1.616495,0.653748,-0.645003,-1.188319,1.541739
2023-12-14,-0.713398,1.763194,0.004973,-0.971132,1.562329,-2.294353,1.581857,0.590339,-0.618609,-1.176841,4.806516
2023-12-15,1.577477,1.982731,0.000968,-0.886672,1.544169,-2.15909,1.564269,0.550407,-0.590189,-1.159474,8.185365
2023-12-18,2.131222,2.405567,-0.000619,-0.776084,1.312291,-2.021488,1.558092,0.529749,-0.540472,-1.128081,7.686195
2023-12-19,0.571043,2.0713,-0.000529,-0.612906,1.119327,-1.903958,1.56343,0.529796,-0.478864,-1.09766,-0.291607
2023-12-20,1.116258,1.917571,0.004088,-0.321969,0.841301,-1.798679,1.5655,0.527727,-0.401314,-1.063118,0.964992
2023-12-21,-0.996686,1.755907,0.013411,0.149117,0.677802,-1.755411,1.55445,0.515781,-0.309952,-1.02896,-0.606092
2023-12-22,1.022563,1.712735,0.002485,0.813289,0.452761,-1.689031,1.548319,0.509711,-0.207145,-0.989957,2.285894
2023-12-25,0.485671,1.576464,-0.003846,1.528749,0.147078,-1.62664,1.544259,0.500541,-0.092858,-0.944952,0.528804
2023-12-26,0.009082,1.318119,-0.005676,2.131594,-0.205086,-1.555825,1.535386,0.47082,0.036864,-0.899618,0.319303
2023-12-27,0.305686,1.191063,-0.00396,2.396979,-0.815598,-1.502038,1.529568,0.428518,0.181625,-0.838149,0.472513
2023-12-28,0.32788,1.025207,-0.019145,2.256859,-1.362824,-1.436471,1.538195,0.386445,0.34791,-0.768372,3.504793
2023-12-29,0.01097,0.939666,0.005295,2.050994,-1.699232,-1.381966,1.541789,0.333379,0.525312,-0.689118,3.642194
2024-01-03,1.28291,1.047509,0.018791,1.923473,-2.04297,-1.289091,1.541589,0.30089,0.740692,-0.582189,3.983702
2024-01-04,0.199348,0.734627,-0.007513,1.74947,-2.132567,-1.176278,1.551539,0.271879,0.976895,-0.459634,3.005358
2024-01-05,-0.001488,0.603703,-0.00503,1.50274,-2.053085,-1.092811,1.56298,0.232343,1.227773,-0.319819,2.064128
2024-01-08,0.854335,-0.492067,0.007161,1.204733,-2.077426,-0.926883,1.564313,0.184497,1.491997,-0.173447,2.997395
2024-01-09,-0.323968,-0.667344,-0.009738,0.890662,-2.028643,-0.751269,1.577817,0.127369,1.740812,-0.023835,2.383881
2024-01-10,0.23457,-0.851751,-0.007292,0.610522,-1.901274,-0.555195,1.595475,0.057358,1.96447,0.133675,3.119518
2024-01-11,0.524574,-2.743767,-0.003347,0.338604,-1.818107,-0.193961,1.609405,0.013514,2.128089,0.293229,2.118782
2024-01-12,-0.242589,-2.433155,-0.004774,0.073145,-1.667575,0.270639,1.62285,-0.049549,2.245672,0.453934,-0.188658
2024-01-15,-0.458126,-2.124323,-0.007295,-0.236398,-1.53211,0.8021,1.631997,-0.169809,2.334287,0.610719,0.001046
2024-01-16,-0.877856,-2.221613,-0.000453,-0.536841,-1.49882,1.406758,1.641639,-0.32893,2.394673,0.783425,-0.631705
2024-01-17,-0.105157,-2.045056,0.013824,-0.834738,-1.456666,1.868329,1.6375,-0.502643,2.447816,0.970399,-1.374135
2024-01-18,-0.872024,-2.206281,0.002676,-1.178326,-1.394573,2.043604,1.630839,-0.711456,2.488095,1.165825,-1.371636
2024-01-19,-1.222711,-1.802063,-0.009781,-1.510072,-1.362024,2.048098,1.614909,-0.977063,2.508991,1.370019,-0.326273
2024-01-22,0.196581,-1.695895,-0.001213,-1.86226,-1.355384,1.961373,1.600281,-1.227264,2.507958,1.578044,-0.417142
2024-01-23,-0.132063,-1.952744,0.005487,-2.146543,-1.364213,1.908557,1.577695,-1.459457,2.494085,1.790676,-1.51767
2024-01-24,-1.608187,-1.693571,-0.002581,-2.219708,-1.270446,1.789671,1.55531,-1.687121,2.467518,1.986315,-1.31778
2024-01-25,-0.716178,-1.499387,0.003927,-2.165915,-1.121283,1.669958,1.539673,-1.822283,2.437816,2.147223,1.493398
2024-01-26,0.210153,-1.373049,0.011956,-2.020484,-1.044443,1.584873,1.522954,-1.922492,2.42122,2.295447,4.022826
2024-01-29,0.904797,-1.213632,-0.008398,-1.909157,-1.153955,1.530062,1.505079,-1.979949,2.405583,2.40956,5.329349
2024-01-30,1.337562,-1.023781,0.01415,-1.73425,-1.333063,1.50721,1.493264,-1.94673,2.377834,2.472258,5.544497
2024-01-31,1.095255,-0.898715,0.00088,-1.555885,-1.158841,1.521908,1.481807,-1.883194,2.345736,2.495969,3.142136
2024-02-01,1.07241,-1.080939,0.001043,-1.485655,-0.792879,1.520278,1.481098,-1.774443,2.290874,2.488608,1.304151
2024-02-02,-0.765481,-0.981383,0.003245,-1.405286,-0.541949,1.513756,1.471298,-1.691,2.222298,2.451976,0.8771
2024-02-05,-0.380642,-0.930161,-0.008326,-1.306102,-0.220852,1.521711,1.459131,-1.648613,2.141472,2.38268,3.108699
2024-02-06,0.806182,-1.035373,0.007865,-1.230197,0.435307,1.522978,1.443487,-1.604454,2.079858,2.32239,1.547994
2024-02-07,1.329794,-0.904726,0.005139,-1.072974,1.923769,1.565158,1.425965,-1.531186,2.024647,2.266083,0.409416
2024-02-08,-1.714904,-0.640331,-0.004189,-0.841563,2.618047,1.581864,1.411216,-1.474661,1.9572,2.209525,-0.828071
2024-02-09,-0.228566,-0.724369,0.002881,-0.578101,2.150342,1.575227,1.39137,-1.422348,1.882969,2.153903,1.312521
2024-02-12,0.296335,-0.653518,0.005214,-0.201827,1.920327,1.571252,1.364513,-1.372517,1.825031,2.102391,1.616284
2024-02-13,0.264065,-0.611458,-0.00135,0.285081,1.888351,1.576536,1.342422,-1.26448,1.784849,2.060565,1.753116
2024-02-14,-0.024552,-0.682027,0.002673,0.829046,1.896257,1.588074,1.308758,-1.161149,1.740774,2.020506,-1.243637
2024-02-15,0.352479,-0.653433,0.011606,1.414534,1.607075,1.593025,1.27461,-1.01174,1.691849,1.984484,-1.392244
2024-02-16,-2.266569,0.703524,-0.003231,1.949121,1.506173,1.567486,1.241681,-0.926938,1.64171,1.952847,-5.988
2024-02-19,-0.153685,0.373949,0.004748,2.288671,1.398523,1.571198,1.192461,-0.842245,1.588652,1.923457,-10.758306
2024-02-20,-2.781999,3.757085,3.5e-05,2.437087,0.783691,1.505525,1.123173,-0.834785,1.534696,1.895824,-10.674911
2024-02-21,-3.283141,4.134213,0.001495,2.410499,0.947606,1.32045,1.038955,-0.959366,1.478026,1.866415,0.589763
2024-02-22,0.189357,2.925262,0.009121,2.315733,1.112033,1.184352,0.948871,-1.069013,1.422185,1.837703,7.297565
2024-02-26,2.709139,3.152689,-0.006049,2.17946,0.40438,1.213983,0.884839,-1.058519,1.371381,1.811736,8.87113
2024-02-27,-0.250234,2.493155,2e-05,2.004019,-0.674301,1.233153,0.826178,-1.010628,1.321665,1.78927,4.49571
2024-02-28,0.609933,2.105409,-0.007425,1.858494,-1.519747,1.273645,0.778758,-0.939604,1.274271,1.770032,5.93727
2024-02-29,1.022879,1.872061,-0.005907,1.711112,-1.646973,1.347615,0.743952,-0.763628,1.225815,1.757223,7.122909
2024-03-01,0.280048,1.624264,0.010251,1.601626,-1.497771,1.402838,0.708298,-0.539031,1.18362,1.748388,4.482337
2024-03-04,0.999696,1.511273,-0.000218,1.489664,-0.859919,1.497759,0.699771,-0.182081,1.140601,1.74214,4.451781
2024-03-05,0.02045,1.352052,-0.009823,1.362129,-0.048084,1.610913,0.724629,0.270034,1.108212,1.739347,1.908532
2024-03-06,0.20888,1.224736,-0.002587,1.216597,0.789061,1.73709,0.765931,0.736585,1.075228,1.740442,1.955341
2024-03-07,0.050941,1.106226,0.001287,1.120388,1.416179,1.826515,0.828988,1.345846,1.042835,1.745085,2.209793
2024-03-11,0.058254,0.982382,-0.001679,1.010269,2.011487,1.850053,0.893156,1.962699,1.013691,1.750423,0.502283
2024-03-12,0.296066,0.862103,0.009752,0.923561,1.979115,1.928162,0.948051,2.515642,0.982793,1.755292,-2.348396
2024-03-13,-0.582543,0.809253,0.004295,0.894946,1.895647,1.947587,1.003205,3.015761,0.95224,1.761882,-3.2697
2024-03-14,-0.948595,0.815625,-0.002451,0.864633,1.414329,1.879591,1.050287,3.310172,0.925282,1.770372,-2.456318
2024-03-15,0.032595,0.738924,0.017108,0.870356,1.085441,1.809285,1.071405,3.451583,0.893128,1.779217,-3.25413
2024-03-18,-0.204705,0.674112,-0.009187,0.867285,0.792147,1.724936,1.122528,3.525517,0.8555,1.787784,-3.34698
2024-03-19,-1.11535,0.7665,0.013349,0.860776,0.157549,1.553568,1.137702,3.465513,0.818224,1.78807,-0.973216
2024-03-20,0.034736,0.617672,0.004043,0.831784,-0.480128,1.46882,1.13085,3.348275,0.760554,1.775746,0.868707
2024-03-21,0.631782,0.691997,-0.003843,0.752485,-1.164189,1.434521,1.134579,3.254487,0.687844,1.765255,1.47917
2024-03-22,-0.614734,0.213855,0.005638,0.791263,-1.714236,1.461803,1.120971,3.133266,0.606356,1.753281,-0.116652
2024-03-25,0.058636,-2.872899,0.001741,0.890025,-1.812128,1.669818,1.146552,3.060911,0.512177,1.742298,3.101467
2024-03-26,-0.145713,-2.946653,0.003367,0.90155,-1.855466,1.847366,1.166182,2.97758,0.413739,1.732386,3.148149
2024-03-27,0.928427,-3.559975,-0.001939,0.903488,-1.818954,1.868344,1.192077,2.909044,0.311446,1.719303,4.733584
2024-03-28,0.24075,-2.716272,0.00157,1.052039,-1.651195,1.907067,1.216793,2.851608,0.214735,1.705587,5.919522
2024-03-29,0.956384,-2.226185,-0.003959,1.445876,-1.372291,1.934192,1.256019,2.805237,0.109787,1.693495,5.836921
2024-04-01,1.657904,-1.907404,-0.002427,2.294318,-0.925965,1.947702,1.281108,2.773308,-0.003548,1.679618,6.248585
2024-04-02,0.189702,-1.677355,0.00537,2.54822,-0.468129,1.947316,1.316254,2.742616,-0.13133,1.665522,4.359922
2024-04-03,1.292106,-1.564844,0.00223,2.525581,0.180074,1.926976,1.387,2.703293,-0.281785,1.641377,2.372426
2024-04-04,0.446843,-1.389648,-0.004677,2.512001,0.991119,1.913929,1.459764,2.665101,-0.456357,1.612907,2.132215
2024-04-05,-1.039883,-1.195637,0.002351,2.652056,1.647589,1.855564,1.507214,2.618625,-0.648653,1.585122,0.653784
2024-04-08,1.059321,-1.016175,0.002209,2.607614,2.085218,1.828402,1.569049,2.572452,-0.857602,1.55751,4.266659
2024-04-09,-0.470243,-0.910045,0.006784,2.584653,2.187401,1.787995,1.583937,2.527038,-1.06133,1.535162,2.153553
2024-04-10,1.171847,-0.7505,0.007664,2.540242,2.056672,1.76544,1.562205,2.489561,-1.261737,1.516908,4.073505
2024-04-11,-0.324137,-0.741484,-0.00389,2.437241,1.949581,1.756827,1.519582,2.445197,-1.463733,1.500372,3.190934
2024-04-12,0.59073,-0.882367,0.004795,2.299591,1.85154,1.79951,1.450299,2.407452,-1.644853,1.489237,2.261035
2024-04-15,0.494031,-0.792274,-0.002862,2.148053,1.779944,1.840662,1.374628,2.376558,-1.81272,1.485126,-0.209349
2024-04-16,-1.11739,-0.674377,0.007213,2.08444,1.714969,1.857283,1.263496,2.343966,-1.981908,1.479818,-1.575251
2024-04-17,-1.380046,-1.070211,0.001147,2.012944,1.548531,1.894644,1.178055,2.306529,-2.137226,1.474196,0.763408
2024-04-18,-0.56968,-1.026521,-0.002587,1.898928,1.387598,1.919051,1.117559,2.273348,-2.267725,1.47076,2.413505
2024-04-19,0.466782,-1.103109,-0.010776,1.809795,1.317178,1.92902,1.08951,2.250337,-2.354878,1.470839,-1.585638
2024-04-22,-0.149586,-1.672511,0.006909,1.667085,1.280264,1.953685,1.032516,2.22784,-2.409279,1.472855,-4.053302
2024-04-23,-2.972949,0.166423,-0.004488,1.539954,1.047808,1.909692,0.965629,2.191977,-2.445173,1.472037,-3.797353
2024-04-24,-1.071368,0.790532,-0.008477,1.384751,0.705253,1.850119,0.925568,2.15923,-2.454408,1.469857,1.00157
2024-04-25,0.263835,0.624514,0.000911,1.237477,0.338008,1.791625,0.914961,2.132812,-2.451309,1.468424,3.569885
2024-04-26,0.208066,0.616262,-0.004095,1.103563,0.03863,1.74235,0.971884,2.108775,-2.450894,1.466635,3.692905
2024-04-27,0.598782,0.496235,0.005257,0.969843,-0.24894,1.696168,0.975905,2.086367,-2.440575,1.464151,1.93268
2024-04-29,0.440335,-0.183628,0.008492,0.963776,-0.452964,1.639632,0.991549,2.06264,-2.412661,1.463569,-2.221368
2024-04-30,-0.842637,0.032668,-0.000238,0.965601,-0.589267,1.577734,0.978877,2.032919,-2.383452,1.46662,-3.498181
2024-05-02,-1.819461,0.545477,-0.012842,0.868158,-1.484764,1.480077,0.971016,1.993968,-2.35527,1.468692,-3.261015
2024-05-03,-0.1698,0.423709,-0.006221,0.725083,-2.149869,1.385998,1.004911,1.958512,-2.325555,1.472746,-1.476861
2024-05-06,-0.490075,0.270346,-0.002117,0.483511,-2.304524,1.31398,1.005415,1.924194,-2.295182,1.47649,-0.895121
2024-05-07,-0.591974,-0.089348,-0.003667,0.127185,-2.246081,1.223332,1.028083,1.887643,-2.265576,1.479869,1.329302
2024-05-08,0.269079,-0.039926,0.011651,-0.215072,-2.142308,1.154308,1.006827,1.850741,-2.236471,1.483093,2.856585
2024-05-10,1.14408,-0.359896,0.003943,-0.712158,-1.942464,1.087794,0.992243,1.824158,-2.203343,1.489254,3.034424
2024-05-13,0.440139,-0.241741,-0.012492,-1.550746,-1.730326,1.04027,1.047806,1.801039,-2.17849,1.495778,2.017201
2024-05-14,0.447684,-0.506443,0.003122,-2.299416,-1.55307,0.987723,1.109158,1.779732,-2.170316,1.497438,2.798849
2024-05-15,0.4865,-0.731081,0.000807,-2.691342,-1.345754,0.928052,1.159411,1.759947,-2.163523,1.492187,3.633013
2024-05-16,1.004594,-0.507903,-0.002711,-2.807474,-1.073085,0.916606,1.24102,1.7441,-2.152702,1.484572,-0.252685
2024-05-17,0.916458,-0.473098,0.007558,-2.729312,-0.730356,0.963625,1.340481,1.730883,-2.137588,1.478816,-5.580561
2024-05-20,-2.092947,1.045233,-0.002649,-2.605594,-0.704094,0.954282,1.420379,1.716229,-2.121228,1.469949,-5.494474
2024-05-21,-2.090739,2.270556,-0.002696,-2.448561,-0.82374,0.814507,1.476591,1.693665,-2.106854,1.460595,-2.440607
2024-05-22,0.97973,2.460067,-0.001425,-2.326659,-0.987634,0.668582,1.593763,1.684438,-2.097142,1.452301,-3.114119
