date,news_topic_intensity_MonetaryPolicyRF_raw_z,news_sentiment_1d_raw_z,news_topic_intensity_OilGasEnergy_raw_z,news_topic_intensity_MacroRF_raw_z,news_topic_entropy_1d_raw_z,news_topic_intensity_FiscalPolicyCorp_raw_z,news_topic_intensity_GeopoliticsSanctions_raw_z,news_sentiment_extreme_1d_raw
2023-04-12,0.57558,0.53248,-0.32539,-0.24498,0.63570,0.10364,-0.04671,0.80000
2023-04-13,-0.03035,0.93232,0.00807,-0.71806,0.47045,0.35188,0.23700,
2023-04-14,0.21833,0.86332,-0.26800,0.37513,0.63676,0.10856,-0.40328,1.00000
2023-04-15,-1.51247,-0.32583,-1.90176,-0.61536,-2.47064,-0.58016,1.60216,
2023-04-16,3.24386,0.56270,-0.37415,-1.03306,-0.64995,-0.33640,0.03130,0.00000
2023-04-17,1.90826,-0.52179,-0.37421,-0.51960,0.33028,-0.26095,0.03105,1.00000
2023-04-18,0.71072,0.76457,-0.46939,0.30902,0.52597,-0.58016,1.14710,
2023-04-19,0.20187,0.11912,-0.01912,0.07509,0.82227,-0.56931,0.39359,0.66667
2023-04-20,0.27531,0.58646,-0.56510,-0.62235,-0.44748,-0.33640,1.34923,1.00000
2023-04-21,-0.01881,-0.38038,-0.05858,-0.30659,0.97913,0.32179,-0.04938,1.00000
2023-04-22,-0.01120,-0.06733,1.49293,-0.98085,-0.51437,-1.31888,0.75961,0.00000
2023-04-23,-1.51247,0.09356,0.48552,-0.71806,-0.64126,0.81789,0.23700,
2023-04-24,0.71072,-0.32583,-0.18292,-0.20452,0.72731,0.07227,-0.21806,
2023-04-25,-0.31729,-0.34024,-0.37377,-0.62092,-0.57053,1.30408,-0.33296,1.00000
2023-04-26,-0.01519,0.51590,0.20955,0.36075,0.77716,0.02357,0.07895,0.66667
2023-04-27,-0.60107,0.53658,-0.08243,-0.11623,0.76310,0.06707,0.48017,0.66667
2023-04-28,0.77017,0.31055,0.31609,-0.48678,1.19371,-0.08261,-0.21935,0.33333
2023-04-29,0.26608,0.59681,0.00807,-0.71806,0.42870,0.81789,-0.40008,
2023-04-30,-0.53987,-0.43028,0.99382,-1.03316,-0.06990,-0.80240,1.14523,1.00000
2023-05-01,-0.53986,-0.76206,-0.61204,-0.51918,-0.74152,1.44447,-0.19648,1.00000
2023-05-02,-0.16912,1.34004,-0.37387,-0.25891,-0.52150,1.20882,-0.65153,1.00000
2023-05-03,0.66178,0.68462,-0.07222,-0.12155,0.62742,0.21813,-0.42029,0.60000
2023-05-04,0.71072,0.76457,0.48552,0.30902,0.69186,-0.58016,-0.67311,
2023-05-05,-0.16799,1.08962,0.70027,0.37846,0.37353,-0.29667,-0.64982,1.00000
2023-05-06,-0.16877,0.56356,0.09046,-0.48502,0.06366,0.75258,-0.42374,0.00000
2023-05-07,0.71072,1.35170,-0.94685,-0.20452,0.47045,0.35188,0.23700,
2023-05-08,-0.03035,-0.15807,-1.42430,0.82256,-0.16489,-0.58016,1.14710,
2023-05-09,-0.91024,1.02085,0.64439,-0.79436,-0.56061,0.00177,0.62288,0.75000
2023-05-10,-0.46513,0.33361,1.18138,-0.02824,0.15975,-0.65076,-0.19646,0.66667
2023-05-11,0.66746,0.69121,0.05099,-0.31596,1.07701,-0.11020,-0.05943,0.40000
2023-05-12,-0.08746,0.42657,-0.11412,0.13772,0.69148,0.23028,-0.28704,0.20000
2023-05-13,-1.51247,0.93232,-1.90176,0.30902,-2.34483,2.21595,0.23700,
2023-05-14,-0.03035,0.51294,-0.94685,-0.20452,0.24908,0.35188,0.69205,
2023-05-15,-0.16796,0.76303,0.01629,0.15099,0.50686,0.27394,-0.42374,0.50000
2023-05-16,0.94915,0.36277,0.42351,1.24349,0.72976,0.21059,1.32189,0.66667
2023-05-17,3.24330,-0.33607,-0.13549,-0.51890,-0.47480,-0.80243,-0.19647,0.00000
2023-05-18,0.20160,0.43649,0.39290,-0.51329,0.36444,0.41526,-0.51501,1.00000
2023-05-19,-0.03035,0.59681,0.48552,-0.71806,0.47045,0.35188,-0.21806,
2023-05-20,-1.21605,1.18395,-0.18292,0.00089,-0.15441,-0.11414,0.96508,
2023-05-21,-1.51247,0.93232,1.24945,-0.51265,-0.70246,-0.85977,0.96508,
2023-05-22,0.36816,0.22692,0.27918,-0.26000,1.06206,-0.48382,0.31581,0.40000
2023-05-23,-0.32677,0.68069,0.67651,-0.40994,0.45785,-0.02094,-0.12705,
2023-05-24,0.20417,0.14262,-0.54931,0.68317,0.65506,-0.31188,0.08167,0.66667
2023-05-25,-0.68373,0.40802,-0.38466,-0.11245,0.66673,0.08384,0.07638,0.66667
2023-05-26,-0.15370,0.35621,0.28447,-0.37935,0.47537,0.53557,-0.42325,1.00000
2023-05-27,-0.77141,-0.32583,-0.94685,-0.71806,0.29184,-0.58016,-0.21806,
2023-05-28,-0.77141,-0.74521,0.00807,-0.20452,0.23950,-0.58016,0.69205,
2023-05-29,-0.16806,0.60837,-0.61233,-0.74397,-0.45037,1.18333,-0.65151,0.66667
2023-05-30,-0.16706,0.26015,-0.31075,0.68108,0.26174,0.56900,-0.87884,1.00000
2023-05-31,-0.30910,0.07869,-0.07622,-0.13008,0.79989,0.28899,0.02697,0.75000
2023-06-01,-0.53988,0.83724,1.55031,-0.10884,-0.68518,-0.19660,0.07655,1.00000
2023-06-02,-0.61367,1.21549,-0.46793,-0.77548,-0.71299,1.16356,-0.28749,1.00000
2023-06-03,1.45178,-0.32583,0.96298,-1.23160,0.24908,0.35188,-1.12816,
2023-06-04,-0.53988,1.32757,1.88453,-0.62239,-0.66836,-0.70921,-0.19648,0.50000
2023-06-05,0.20124,-0.03458,-0.75602,-0.26153,-0.50354,1.21133,-0.51502,0.00000
2023-06-06,-1.06783,0.09356,0.48552,-0.71806,-0.18476,0.07227,-1.12816,
2023-06-07,-0.32677,0.68069,-0.08742,0.61714,0.19071,0.63149,-0.94614,
2023-06-08,-0.45972,-0.34241,-0.35917,-0.53578,-0.32263,-0.13690,1.32111,0.50000
2023-06-09,0.73117,0.65719,-0.40851,0.39254,0.69964,-0.29095,-0.23560,0.33333
2023-06-10,-0.91016,1.08869,-1.32611,-0.97904,-2.46664,2.93174,-0.33298,1.00000
2023-06-11,-0.03035,1.18395,0.00807,-0.40994,0.56208,-0.11414,0.41902,
2023-06-12,-0.38046,1.21554,1.01267,-0.60025,0.42613,-0.24525,0.03219,1.00000
2023-06-13,0.94897,0.78809,0.20524,0.53286,1.03495,0.80883,0.16980,0.80000
2023-06-14,1.06504,0.56459,-0.61193,-0.17363,0.68160,0.61512,-0.51365,0.50000
2023-06-15,0.57965,1.23034,-0.49296,0.17706,0.43913,0.72982,-0.87619,0.75000
2023-06-16,0.20193,0.73165,0.67146,-0.05565,0.27957,-0.12766,-0.60601,0.66667
2023-06-17,-0.53269,0.87693,0.34330,1.50807,-0.69466,-1.03346,-0.41964,1.00000
2023-06-18,-0.03035,-0.32583,-0.94685,-0.20452,0.05957,-0.58016,1.60216,
2023-06-19,-0.48783,-0.40162,0.43665,-0.49025,0.48840,0.13738,0.13172,0.00000
2023-06-20,-0.12309,-0.21392,-0.21405,-0.58399,0.38508,0.84601,-0.15164,0.50000
2023-06-21,0.20122,-0.88351,1.31139,-0.26281,-0.40475,-0.84895,-0.28749,1.00000
2023-06-22,-0.15555,-0.41531,0.58094,-0.20430,0.14859,-0.09714,-0.19516,0.33333
2023-06-23,0.04292,-0.77656,-0.33140,0.02550,0.94780,-0.38513,0.60634,0.75000
2023-06-24,0.57175,0.21186,-0.85165,-1.03321,-0.74750,0.12961,1.34932,0.00000
2023-06-25,1.09055,-0.62466,-0.01090,-0.15959,0.12651,-0.47579,-0.03689,0.50000
2023-06-26,0.21351,0.79613,-0.33482,1.36207,0.02116,-0.47915,-0.18851,1.00000
2023-06-27,0.39424,0.02456,-0.60474,0.96470,0.23091,-0.14960,-0.37893,0.00000
2023-06-28,0.27611,0.69971,-0.42196,1.15992,-0.39329,-0.56942,-0.33299,0.50000
2023-06-29,0.71072,0.59681,-1.32881,1.02797,0.11315,0.35188,-0.49109,
2023-06-30,0.20283,-0.30606,-0.55433,-0.50280,0.35806,0.71821,0.07594,0.66667
2023-07-01,0.71072,1.18395,0.48552,-0.20452,0.76230,-0.58016,-0.21806,
2023-07-02,-0.13699,0.31199,-0.82998,0.88426,-0.38529,-0.03221,0.03253,0.50000
2023-07-03,0.95574,0.37633,0.49144,0.80979,1.02099,0.20514,0.75811,0.33333
2023-07-04,1.53775,0.42903,0.27771,-0.26292,0.19968,-0.10340,-0.19648,0.50000
2023-07-05,0.59634,1.13451,-0.55407,1.57791,0.09346,-0.72715,-0.61146,0.25000
2023-07-06,2.28217,-0.54180,-0.10010,-0.77068,0.41683,-0.32187,-0.05174,1.00000
2023-07-07,0.20574,0.42435,0.14011,0.85172,0.44971,-0.87614,-0.19314,0.50000
2023-07-08,-0.03035,0.93232,-1.90176,0.30902,-0.70498,-1.04617,-0.21806,
2023-07-09,-0.13257,-0.97140,0.15876,-0.53797,0.30632,-0.78100,1.21288,1.00000
2023-07-10,-0.14761,-0.46251,-0.20225,0.31128,0.69883,-0.20849,0.16595,1.00000
2023-07-11,1.80679,0.19324,-0.34212,0.72687,0.95943,0.42790,-0.42219,0.50000
2023-07-12,0.20323,-0.01194,0.23039,0.59629,0.72456,0.39540,-0.65142,0.66667
2023-07-13,-0.15404,0.18212,0.01431,-0.22529,0.79341,0.27051,-0.00512,0.40000
2023-07-14,-0.16867,0.13621,0.52341,-0.51117,0.23519,0.21658,-0.19627,0.66667
2023-07-15,0.56250,0.17743,0.86749,0.71985,0.32992,-1.13938,1.87519,
2023-07-16,0.00050,-0.13782,0.40569,-0.90327,-0.20745,1.19123,-0.78485,1.00000
2023-07-17,-0.15834,-1.17971,1.41746,-0.23707,-0.05950,-0.19782,-0.84180,1.00000
2023-07-18,-0.16933,-0.60810,1.61971,-0.77390,-0.44999,-0.31596,-0.42398,0.00000
2023-07-19,0.94253,-1.05541,-0.61204,0.25132,-0.48588,0.13059,1.57405,1.00000
2023-07-20,-0.01649,0.79476,0.66489,-0.27433,0.37165,0.11770,-0.51467,1.00000
2023-07-21,2.63748,-1.16459,-0.94685,-0.20452,0.48267,0.07227,-0.67311,
2023-07-22,-0.03035,0.51294,-0.94685,-0.20452,0.05957,-0.58016,1.60216,
2023-07-23,-0.77141,-0.15807,0.29454,0.10360,0.30104,-0.02094,0.05498,
2023-07-24,-0.16858,0.01259,-0.37422,1.00588,-0.69649,-0.10340,-0.87906,0.00000
2023-07-25,0.21935,0.19877,-0.47003,-0.47645,0.56065,0.59482,0.09267,1.00000
2023-07-26,1.53774,0.64006,0.51644,-0.93052,-0.00514,0.26941,-0.65154,0.50000
2023-07-27,-0.03035,0.84844,0.00807,0.30902,0.61199,-0.39375,0.05498,
2023-07-28,0.26608,0.68069,0.19905,-0.40994,0.52377,0.53828,-0.58210,
2023-07-29,0.71072,-0.32583,-0.94685,-0.20452,0.47045,0.35188,0.23700,
2023-07-30,-0.03035,0.93232,-0.18292,-0.71806,0.43531,0.53828,-0.21806,
2023-07-31,2.65250,-0.01283,-0.37422,1.14034,0.31294,0.12961,-0.42401,0.50000
2023-08-01,0.20195,-0.24344,0.11257,0.35794,0.26133,1.13069,-0.42392,1.00000
2023-08-02,0.20119,0.16704,-0.37422,1.77659,-0.54260,-0.56942,-0.87906,1.00000
2023-08-03,-0.16691,0.66305,0.02512,-0.40180,-0.39792,0.48404,-0.19621,1.00000
2023-08-04,1.04889,0.14922,-0.58310,1.22038,0.91308,0.20341,0.61964,0.66667
2023-08-05,-0.91014,-0.13299,-0.37244,0.51071,-1.88224,1.67414,-1.33409,1.00000
2023-08-06,-1.51247,0.51294,3.82772,-2.25868,-2.84375,-0.58016,-0.21806,
2023-08-07,-0.15359,-0.51288,0.61249,-0.74868,0.34760,0.32315,-0.19628,1.00000
2023-08-08,0.71072,0.34519,-0.46939,1.33610,0.49098,0.35188,-0.21806,
2023-08-09,2.84894,0.23535,-0.10996,0.03222,0.49216,0.12373,-0.19626,0.33333
2023-08-10,0.58038,-0.39635,0.33997,-0.20048,0.41237,0.32407,-0.87707,0.00000
2023-08-11,0.94365,-0.27653,-0.48115,-0.30034,0.91108,0.06983,0.42750,1.00000
2023-08-12,-0.91040,-0.38827,-0.61293,-0.51967,-1.01184,-0.80241,1.12181,1.00000
2023-08-13,-0.88220,0.56723,-0.34805,-0.21974,-0.06418,-0.35711,0.74358,0.50000
2023-08-14,1.71794,0.32516,-0.09472,0.04836,1.13814,-0.47335,-0.41024,0.66667
2023-08-15,4.87307,0.48627,-0.46965,-0.10797,-0.65914,-1.40825,-0.65140,1.00000
2023-08-16,2.30810,0.35798,-0.27437,0.60497,0.80177,-0.18484,-0.05984,0.60000
2023-08-17,1.16711,0.79551,-0.29968,0.67681,0.57882,-0.32037,-0.78543,1.00000
2023-08-18,0.20368,-0.19184,-0.51669,-0.00340,-0.42581,0.74246,-0.51498,0.00000
2023-08-19,-0.03035,-0.32583,-0.46939,0.30902,0.47045,0.35188,-0.21806,
2023-08-20,-1.51247,0.51294,1.24945,2.87671,-0.51384,0.63149,0.96508,
2023-08-21,-0.03035,0.09356,-0.46939,0.30902,0.41865,0.35188,-0.67311,
2023-08-22,-0.15170,0.96792,0.04532,1.63330,0.30094,-0.82778,-0.65108,1.00000
2023-08-23,1.68589,0.00539,-0.13549,0.47442,0.35655,-0.75582,-0.42400,0.50000
2023-08-24,0.20647,-0.76208,-0.36598,-0.22233,-0.24442,-0.79821,1.74829,1.00000
2023-08-25,-0.16880,-0.63624,-0.36789,-0.26029,-0.37449,0.95623,-0.40634,1.00000
2023-08-26,0.57959,0.56658,1.04549,-0.00035,-0.14717,-0.93729,-0.42389,0.00000
2023-08-27,-0.14849,-0.02052,0.38885,-0.25583,0.61136,-0.18353,0.03387,0.00000
2023-08-28,0.71072,0.76457,-0.46939,0.30902,0.69186,-0.11414,-0.21806,
2023-08-29,0.20293,0.81643,0.22470,-0.21717,0.31391,0.65122,-0.87896,0.66667
2023-08-30,0.20153,0.89578,-0.37420,1.77637,-0.54107,-0.56940,-0.87905,0.60000
2023-08-31,0.20119,-0.51045,-0.13549,-0.51969,-0.54259,-0.33641,0.89434,1.00000
2023-09-01,0.94432,-0.42543,0.10324,2.03225,-0.37608,-0.33641,0.25860,1.00000
2023-09-02,-1.51247,-0.32583,-1.90176,0.30902,-2.01638,-0.11414,0.23700,
2023-09-03,1.45178,1.18395,-0.46939,-0.20452,0.63569,0.35188,-0.67311,
2023-09-04,0.20283,0.98562,1.03224,-0.17311,0.56425,-0.56702,-0.42373,1.00000
2023-09-05,0.59157,0.81874,-0.17563,0.19595,1.02217,-0.36161,-0.08241,1.00000
2023-09-06,1.29651,-0.10222,-0.27334,0.08371,0.88338,-0.56608,0.08002,0.00000
2023-09-07,0.71072,0.68069,0.00807,0.61714,0.57874,-0.11414,-0.94614,
2023-09-08,0.44833,0.50055,-0.40648,-0.01192,0.36381,0.18493,-0.19577,1.00000
2023-09-09,-0.14909,-0.14403,-0.75745,-0.88254,-0.31341,-0.75717,2.40852,0.00000
2023-09-10,0.71072,0.09356,-0.94685,-0.20452,0.15433,1.28391,-0.67311,
2023-09-11,-0.09093,0.16907,-0.13877,1.18055,0.21032,-0.29349,-0.63831,0.00000
2023-09-12,-0.06957,0.26462,0.31492,-0.37727,0.75028,0.42878,-0.42391,1.00000
2023-09-13,1.32107,-0.16100,0.36387,2.00330,-0.26460,-0.33383,0.48695,0.33333
2023-09-14,0.20119,0.79606,0.34197,-0.00615,-0.49337,0.12961,1.57691,1.00000
2023-09-15,0.94251,-0.19376,-0.37341,-0.51486,-0.36984,0.74166,-0.65153,0.00000
2023-09-16,0.57172,0.15666,-0.85166,-0.77645,-0.54236,-0.33640,1.57689,0.00000
2023-09-17,3.37854,1.35170,1.24945,1.13068,-0.72779,-2.44422,4.05945,
2023-09-18,1.05806,-0.10766,0.11565,-0.48328,1.25963,-0.43505,0.18737,0.75000
2023-09-19,-0.16935,-0.21688,-0.13549,-0.26292,-0.51453,-0.56942,1.12187,1.00000
2023-09-20,1.53853,0.25693,-0.13071,-0.77347,0.27890,0.43103,-0.42400,0.00000
2023-09-21,0.20152,0.38001,0.54841,0.25137,0.50235,0.69829,0.18596,0.66667
2023-09-22,0.20119,-0.46850,0.81942,-0.00615,-0.62826,0.12961,1.12186,1.00000
2023-09-23,-1.51247,1.18395,0.00807,-0.20452,-0.52412,0.35188,0.69205,
2023-09-24,-0.15582,1.00445,0.51986,0.52841,0.41549,-0.97721,0.03572,1.00000
2023-09-25,3.61536,-0.41972,0.34197,0.25062,-0.48405,0.12961,0.03105,1.00000
2023-09-26,0.06600,-0.24139,-0.57805,0.58162,0.73223,0.05731,-0.13765,0.50000
2023-09-27,-0.16884,0.61605,0.10324,1.26279,-0.50573,-0.80243,-0.42401,0.50000
2023-09-28,-0.16884,0.22549,0.79998,-0.51558,0.68502,-0.18929,-0.12815,1.00000
2023-09-29,0.95988,0.42900,0.46681,0.67191,0.90211,0.93984,0.08671,0.00000
2023-09-30,1.55597,-0.95042,0.36358,1.62097,0.38009,-0.06987,0.20311,0.00000
2023-10-01,0.71072,0.51294,0.48552,-0.20452,0.69186,-0.11414,-0.67311,
2023-10-02,0.20226,1.00530,-0.26201,-0.12045,0.49024,0.63146,-0.51455,1.00000
2023-10-03,-0.02100,-0.51044,-0.22831,-0.26084,-0.41336,0.69588,-0.37848,1.00000
2023-10-04,-0.31125,0.63193,0.52367,-0.39026,0.51020,0.09499,-0.78502,0.75000
2023-10-05,-0.13224,0.65856,0.65737,-0.45791,0.59902,0.19217,-0.39253,0.25000
2023-10-06,-0.16646,0.10050,0.22141,0.40560,0.18807,-0.24163,-0.51377,0.66667
2023-10-07,-0.14676,-0.88036,0.31210,-1.01308,0.03749,-1.16495,1.87341,1.00000
2023-10-08,-1.51247,0.68069,1.91789,-0.20452,-0.71364,-0.58016,-0.21806,
2023-10-09,0.20526,-0.19266,-0.29200,-0.26209,0.43594,0.36349,0.00830,1.00000
2023-10-10,0.51389,0.60400,0.21244,-0.76628,1.04693,-0.25817,0.28168,0.20000
2023-10-11,3.55854,-0.88424,0.58118,0.25379,-0.37717,-0.33623,0.05671,1.00000
2023-10-12,0.69754,-0.07886,0.05740,0.20449,0.88858,-0.06796,-0.65147,0.50000
2023-10-13,0.91922,-0.00773,0.01498,-0.40661,1.25832,-0.19636,0.01019,0.20000
2023-10-14,0.71072,0.51294,0.00807,-0.20452,0.76230,-0.58016,0.23700,
2023-10-15,-1.51247,1.35170,0.00807,-1.23160,-1.00548,0.35188,1.60216,
2023-10-16,-0.16681,0.50600,0.90320,-0.72022,0.28076,0.49193,-0.65100,1.00000
2023-10-17,-0.30610,0.05045,0.53228,-0.57416,0.23901,0.49072,-0.33293,1.00000
2023-10-18,-0.14292,0.69026,-0.33527,0.10534,0.22704,0.68337,-0.51184,0.00000
2023-10-19,0.81079,-0.03038,0.31855,-0.09707,0.78910,0.36919,-0.25660,0.66667
2023-10-20,-0.31528,-0.46850,1.33949,-0.61040,-0.12487,-0.07491,-0.46539,1.00000
2023-10-21,1.15535,1.18395,0.00807,-0.61536,0.77668,-0.39375,0.14599,
2023-10-22,-0.16894,1.15376,-0.12985,-0.77542,-0.50755,-0.33584,1.34188,1.00000
2023-10-23,0.20257,-0.42654,0.42568,-0.31111,0.52639,0.18319,-0.51366,1.00000
2023-10-24,0.05800,0.67034,-0.16749,0.30433,0.71882,-0.17638,-0.51265,1.00000
2023-10-25,-0.09415,0.34430,-0.24490,0.22823,0.42643,0.15993,-0.65137,0.60000
2023-10-26,-0.02031,1.21545,-0.03915,-0.74706,-0.15105,1.00973,-0.42393,1.00000
2023-10-27,3.16608,0.87662,0.80446,0.33526,0.49195,0.21292,0.12215,1.00000
2023-10-28,1.45178,0.09356,-0.94685,-1.23160,0.18989,-1.51219,0.69205,
2023-10-29,0.14874,0.56224,0.15052,-0.55942,0.83638,-0.27706,0.08430,1.00000
2023-10-30,0.42683,-0.06913,-0.37015,-0.74479,0.58337,-0.18443,0.81446,0.50000
2023-10-31,0.20485,0.78980,-0.49191,-0.24494,0.12057,0.81496,-0.37547,1.00000
2023-11-01,0.73970,0.50041,-0.50870,-0.12568,1.08419,0.39840,-0.21733,0.60000
2023-11-02,1.15535,0.59681,-0.37390,0.30902,0.76392,-0.67336,-0.03604,
2023-11-03,0.21551,-0.34256,-0.28293,0.29231,0.75730,-0.04639,-0.18301,1.00000
2023-11-04,0.46649,0.18470,-0.11055,1.06938,0.69104,0.32154,-0.63557,0.50000
2023-11-05,-0.77141,0.09356,-0.94685,-0.71806,-0.20916,-1.04617,1.14710,
2023-11-06,-0.53784,0.26867,0.10735,-0.99047,-0.04563,-0.29696,1.36642,1.00000
2023-11-07,-0.16922,-0.51991,0.31619,-0.61716,0.26272,0.45772,-0.19648,0.33333
2023-11-08,2.09499,-0.38734,0.66536,0.38726,1.31520,0.48995,1.01786,0.66667
2023-11-09,0.77067,0.21981,-0.60101,-0.47643,0.72266,0.41514,-0.35596,1.00000
2023-11-10,0.20159,0.25747,-0.75394,0.78493,0.50772,0.27971,-0.43579,0.50000
2023-11-11,-0.15341,-0.55017,-0.12090,-0.56190,-0.00386,-0.32895,1.10461,1.00000
2023-11-12,-1.51247,0.76457,1.24945,-1.74514,-1.22562,0.16547,0.96508,
2023-11-13,-0.16930,0.65305,0.62201,-0.62082,0.28186,-0.19396,-0.69704,0.66667
2023-11-14,-0.14494,0.29540,-0.20918,1.02621,-0.01864,-0.05908,-0.64365,0.50000
2023-11-15,-0.02109,0.01014,-0.37336,0.41286,0.19804,0.31829,-0.42401,1.00000
2023-11-16,0.57428,0.57364,-0.59466,-0.23348,0.36849,0.78205,0.15669,0.50000
2023-11-17,-0.16880,0.92015,0.73700,-0.51344,0.11076,0.03300,-0.19642,1.00000
2023-11-18,-0.47498,0.93232,0.10356,-0.82077,0.16685,-0.39375,1.23811,
2023-11-19,-0.77141,1.18395,0.00807,-1.02619,-0.05664,0.81789,0.51003,
2023-11-20,0.11787,0.76457,-0.27841,0.30902,0.61918,-0.20734,0.05498,
2023-11-21,-0.31737,-0.34269,-0.85072,-0.25600,-0.83311,1.76500,-0.65153,1.00000
2023-11-22,-0.31266,0.82731,-0.34768,0.07954,0.54910,0.75586,-0.35662,0.66667
2023-11-23,-0.31481,0.29139,1.01334,-0.89879,-0.48993,0.46832,-0.42367,0.00000
2023-11-24,0.20147,-0.38712,-0.61216,0.25245,-0.50524,1.21029,-0.19647,0.00000
2023-11-25,-0.03035,2.19047,0.00807,-0.20452,0.54093,0.35188,-0.21806,
2023-11-26,-0.03035,1.18395,0.00807,-0.20452,0.54093,-0.58016,0.69205,
2023-11-27,-0.16924,-0.13300,-0.46915,-0.77209,-0.47583,1.06857,-0.42400,1.00000
2023-11-28,0.22144,0.10088,-0.17400,0.28373,0.12533,-0.25803,1.93104,1.00000
2023-11-29,-0.15866,0.53512,-0.58995,1.10258,-0.05957,-0.79593,-0.07273,0.66667
2023-11-30,0.42546,0.27906,0.70786,0.13798,0.63907,-0.45726,-0.65046,1.00000
2023-12-01,0.20260,0.99834,0.09913,-0.55265,0.43681,0.50658,-0.33275,1.00000
2023-12-02,-0.14941,-0.06287,-0.36134,0.75859,0.48694,-0.27002,-0.08517,0.00000
2023-12-03,-1.51247,-0.32583,-1.90176,-2.25868,-8.14389,-2.44422,0.96508,
2023-12-04,0.20132,-0.48454,1.39346,-0.10812,-0.43379,-0.56895,-0.77582,0.00000
2023-12-05,3.24196,-0.11415,-0.13549,-0.77499,-0.53479,-0.33641,-0.42399,0.00000
2023-12-06,0.20123,1.13137,-0.37421,0.25071,-0.52704,1.67861,-0.19648,1.00000
2023-12-07,0.58477,0.95884,-0.34751,0.13796,0.32901,0.83294,-0.42141,0.66667
2023-12-08,-0.16758,-0.97034,-0.13508,1.26054,-0.52832,-0.33601,-0.65082,1.00000
2023-12-09,-0.14175,0.10804,-0.35242,-0.19753,0.32489,0.62335,-0.14504,0.50000
2023-12-10,-0.03035,0.09356,0.48552,0.82256,0.47007,0.35188,1.14710,
2023-12-11,0.20161,0.29126,0.52205,-0.25713,0.33771,-0.24573,-0.19631,0.33333
2023-12-12,-0.16419,-0.10029,-0.60450,-0.43954,-0.28574,0.90022,0.03121,0.66667
2023-12-13,0.66293,-0.21991,-0.35704,0.12496,0.79644,0.14424,-0.33239,0.40000
2023-12-14,0.71072,1.18395,-0.46939,1.84963,0.43365,0.35188,0.23700,
2023-12-15,0.94243,0.58548,-0.02091,-0.25543,0.28905,0.92392,-0.42362,0.66667
2023-12-16,-1.51247,-0.32583,0.00807,-1.23160,-2.07054,-1.51219,3.42237,
2023-12-17,-0.89820,-0.30146,0.58482,-0.40362,-0.71886,-1.10672,1.39704,0.00000
2023-12-18,-0.53589,0.58472,0.75692,-0.50112,0.03557,-0.50132,0.50140,1.00000
2023-12-19,-0.77141,0.09356,0.48552,-0.71806,0.05648,-0.58016,1.14710,
2023-12-20,-0.46552,-0.65378,0.07992,-0.62055,0.56602,-0.04024,0.81359,0.25000
2023-12-21,-0.31756,1.08355,0.61193,-0.62233,0.24272,0.15847,-0.05997,1.00000
2023-12-22,-0.53745,-0.01112,0.07826,-0.20191,0.40079,-0.17376,0.53325,0.66667
2023-12-23,-0.22260,-0.48253,-1.10448,-0.41023,-0.14401,0.96361,0.46379,0.50000
2023-12-24,0.56250,-1.16459,-0.56488,-0.82077,0.46632,0.25867,0.60104,
2023-12-25,0.43188,0.76173,-0.60896,-0.32071,0.65150,0.44834,0.06362,0.75000
2023-12-26,0.77369,0.14877,0.05575,0.49418,1.26151,0.03656,0.98139,1.00000
2023-12-27,-0.31578,0.22150,0.06573,-0.25567,0.52531,0.40216,-0.51499,0.50000
2023-12-28,0.58223,0.79615,0.30437,0.29290,0.71785,-0.31734,-0.64444,1.00000
2023-12-29,0.22382,1.04737,-0.24918,0.67390,0.42397,-0.18732,-0.42097,1.00000
2023-12-30,0.24543,-0.71848,-0.12819,0.42072,0.45101,0.18870,-0.70805,1.00000
2023-12-31,-1.51247,0.51294,-1.90176,-2.25868,,-2.44422,-2.03827,
2024-01-01,1.45178,1.35170,-0.94685,1.84963,0.05957,-0.58016,-1.12816,
2024-01-02,1.45178,2.19047,0.00807,-0.20452,0.83278,-0.58016,-0.21806,
2024-01-03,-0.90892,0.79293,-0.00540,0.00776,-0.33860,0.46231,0.03295,1.00000
2024-01-04,-0.03035,2.19047,0.00807,1.84963,0.31778,0.35188,-0.21806,
2024-01-05,-1.51247,1.35170,1.91789,-0.20452,-0.71364,-0.58016,-0.21806,
2024-01-06,-0.15639,1.04243,0.51622,0.11607,0.84971,-0.57153,0.07027,0.75000
2024-01-07,-0.89975,0.58543,0.58545,-0.49626,-1.90410,-0.21472,1.39625,1.00000
2024-01-08,-0.78155,1.20982,-1.16786,-0.09111,-0.98571,-1.12517,0.57906,1.00000
2024-01-09,-0.16889,0.58431,-0.11066,1.18598,0.24904,-0.54417,-0.42384,1.00000
2024-01-10,2.94296,1.12761,-0.37376,-0.39116,-0.31209,-0.52142,-0.19549,1.00000
2024-01-11,0.20490,0.79616,0.26790,0.96483,0.69370,0.46177,-0.19539,1.00000
2024-01-12,-0.49189,0.31061,-0.27485,-0.50879,0.79493,-0.22372,-0.19749,1.00000
2024-01-13,-0.53988,1.34136,1.88454,-1.03323,-0.84578,-1.03543,0.03104,1.00000
2024-01-14,-0.03035,1.35170,0.00807,-0.20452,0.05957,-1.51219,1.60216,
2024-01-15,0.23944,0.27506,-0.17439,0.27945,1.16374,-0.12303,-0.15763,0.80000
2024-01-16,1.69728,0.31747,0.47892,-0.17732,1.02407,-0.37561,0.03436,0.66667
